date,gross_return,transaction_cost,borrow_cost,funding_cost,net_return,gross_leverage,equity_curve
2023-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-08-01,0.0,1.344074475052791e-05,0.0,0.0,-1.344074475052791e-05,0.0,0.9999865592552495
2023-08-02,-0.0001959091111492225,1.3543745905072765e-05,0.0,0.0,-0.00020945285705429526,0.008960496500351942,0.9997771092133976
2023-08-03,-0.0005272650476415232,1.9531863220120176e-06,0.0,0.0,-0.0005292182339635352,0.0176880854692301,0.9992480089373025
2023-08-04,-0.0007407778874904918,9.052655339817413e-07,0.0,0.0,-0.0007416831530244736,0.01638596125455542,0.9985068835233805
2023-08-05,-4.4384911770727604e-05,2.3673676347851387e-05,0.0,0.0,-6.805858811857899e-05,0.015782450898567592,0.9984389265546613
2023-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9984389265546613
2023-08-07,0.0,2.2534370526387877e-05,0.0,0.0,-2.2534370526387877e-05,0.0,0.9984164273619424
2023-08-08,-0.00034522101035720256,1.027356219533895e-06,0.0,0.0,-0.0003462483665767365,0.015022913684258584,0.998070727304805
2023-08-09,-0.00042772794459522824,7.176536897889007e-07,0.0,0.0,-0.00042844559828501713,0.014453396658623583,0.9976431082949141
2023-08-10,-0.00029051543938775045,2.9184836546435554e-07,0.0,0.0,-0.0002908072877532148,0.014771866153526027,0.9973529864084452
2023-08-11,-0.00047621069184723106,4.316266566136917e-07,0.0,0.0,-0.00047664231850384477,0.01467306612733147,0.9968776057686367
2023-08-12,4.844055107774028e-05,2.2249295019005343e-05,0.0,0.0,2.619125605873494e-05,0.014832863346003564,0.9969037152452686
2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9969037152452686
2023-08-14,0.0,3.531678858854721e-05,0.0,0.0,-3.531678858854721e-05,0.0,0.996868507807514
2023-08-15,-0.00016180467210954994,4.848254029183027e-05,0.0,0.0,-0.0002102872124013802,0.023544525725698134,0.9966588791078764
2023-08-16,-0.0009694210662405736,1.6635600867016487e-06,1.0617005391962896e-06,1.161500397244328e-06,-0.0009733078272637159,0.05799165450952471,0.9956888232197288
2023-08-17,-0.000669228064927604,1.7913525496625194e-05,1.0880596798535047e-06,1.0912806319431504e-06,-0.0006893209307360259,0.05731030914664086,0.9950024740733836
2023-08-18,-0.0011712716919388588,5.944048793769852e-05,1.0744121421798044e-06,1.0300064258590127e-06,-0.001232816598444596,0.058236666344304175,0.9937758185078526
2023-08-19,-0.0005965388275303522,7.291985046865311e-05,2.5851259585740448e-06,1.0086318415603355e-06,-0.0006730524357991397,0.051324436035882916,0.9931069552725675
2023-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.9931069552725675
2023-08-21,0.0,9.715946223574547e-05,0.0,0.0,-9.715946223574547e-05,0.0,0.9930104655348506
2023-08-22,-0.0007478063215262037,7.042676780237534e-05,3.067902485675371e-06,9.83163875481651e-07,-0.000822284155689736,0.067415719321125,0.9921939287626073
2023-08-23,-0.001992926783531884,2.3188519895945172e-05,5.001432632732203e-06,1.93024669193224e-06,-0.0020230469827524937,0.114799346494952,0.9901866738287187
2023-08-24,-0.0015878778849488864,4.842465421278459e-05,4.780326398776649e-06,1.884549142378657e-06,-0.0016429674147028265,0.11506869200182207,0.9885598293891452
2023-08-25,-0.002276209007706548,5.913369157676296e-05,5.357972898282128e-06,2.872511956610236e-06,-0.0023435731841382032,0.11271119663906204,0.9862430670820725
2023-08-26,-0.0002673746138643525,0.00012259466550054756,4.0207132979331725e-06,2.804634736056056e-06,-0.00039679462739888925,0.08926863517088371,0.985851731131745
2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.985851731131745
2023-08-28,0.0,7.198760600052611e-05,0.0,0.0,-7.198760600052611e-05,0.0,0.9857807620257493
2023-08-29,-0.0004938963180429177,2.8562455980605794e-05,2.3923878056562022e-06,9.344862914458396e-07,-0.0005257856481206256,0.05050363648509049,0.9852624526488827
2023-08-30,-0.0005271491741218606,3.829788824908342e-05,1.7530740249990394e-06,0.0,-0.0005672001363959431,0.03981320757777448,0.9847036116513543
2023-08-31,-0.00038021793783394583,1.8472874194652945e-05,2.4829211069302e-06,1.148579394044088e-06,-0.00040232231252957306,0.05659437065928471,0.9843074434171586
2023-09-01,-0.00018213448723470178,5.313964063674866e-05,2.413674113121476e-06,1.0920443846710823e-06,-0.00023877984636924297,0.049529655056189,0.9840724106370393
2023-09-02,-5.596436731177824e-05,6.669278684156805e-05,2.4078148519497025e-06,1.0631678209034009e-06,-0.0001261281368261994,0.04731965299696703,0.9839482914173836
2023-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.9839482914173836
2023-09-04,0.0,0.00012153692041112191,0.0,0.0,-0.00012153692041112191,0.0,0.9838287053722009
2023-09-05,-0.0010262483553529645,6.510009176498612e-05,3.0615052048017947e-06,2.250191466671142e-06,-0.0010966601437894235,0.08707312826982666,0.9827497796427033
2023-09-06,-0.0014799683666134478,1.8540245872647307e-05,2.730941297189494e-06,2.2103073727982543e-06,-0.001503449861156083,0.07594185245391614,0.9812722646229483
2023-09-07,-0.001230992634675228,6.649944926526606e-05,2.6343505277244443e-06,2.1535563513233935e-06,-0.001302279990819542,0.07370581656068005,0.9799943733871836
2023-09-08,-0.0008785214014142406,3.062652397422535e-05,3.272455174590973e-06,8.605206951675211e-07,-0.0009132809012582243,0.08831288972033216,0.9790993632426287
2023-09-09,-0.0005297207697742371,0.00010964852306806993,2.5652253026893003e-06,8.423693301885955e-07,-0.000642776887475185,0.07536330413826023,0.9784700208013947
2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.9784700208013947
2023-09-11,0.0,0.0001462181342893208,0.0,0.0,-0.0001462181342893208,0.0,0.9783269507404951
2023-09-12,-0.0010399915840192061,8.779726456321396e-05,4.494438456261429e-06,3.1835346347680058e-06,-0.0011354668216734495,0.10603609729113696,0.9772160929471804
2023-09-13,-0.0007693779374275428,2.175293452126952e-05,1.9672722579125046e-06,3.948955141891181e-06,-0.000797047099348616,0.05368867125921355,0.97643720569486
2023-09-14,-0.0006481941911162921,1.1852711612145806e-05,2.280491155655611e-06,2.941347792086589e-06,-0.0006652687416761802,0.05128470116042434,0.9757876125437016
2023-09-15,-0.00039358821246724676,9.281827534938839e-06,1.628733368712992e-06,2.0063824526101753e-06,-0.00040650515582350876,0.04099577804312645,0.9753909498482138
2023-09-16,-0.00028716687540709896,4.416409649608157e-05,1.1656542981486824e-06,1.200479852615992e-06,-0.00033369710605394523,0.0326696208412195,0.9750654647109783
2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9750654647109783
2023-09-18,0.0,6.864850364836318e-05,0.0,0.0,-6.864850364836318e-05,0.0,0.9749985279258667
2023-09-19,-0.00028950162121573587,2.168796794433789e-06,1.228318200784889e-06,1.1599638092144342e-06,-0.000294058700020169,0.048883651818077176,0.9747118211262232
2023-09-20,-0.00028725619181509885,4.8338602108449684e-05,1.1653446352982277e-06,1.1548379470249206e-06,-0.0003379149765058717,0.047424008970889234,0.9743824514040873
2023-09-21,-0.0004724659390230974,3.1609622735982154e-05,1.791136201497028e-06,2.2544465342515565e-06,-0.0005081211444948282,0.0617067214278787,0.9738873470777042
2023-09-22,-0.0003650287497846855,2.8451112527185074e-06,1.0569701028219436e-06,1.0324526661956054e-06,-0.0003699632838064215,0.06047415428464292,0.9735270445167218
2023-09-23,-0.0003075491109892277,8.370327102414522e-05,1.0288322496149891e-06,1.028951021465776e-06,-0.00039331016528445367,0.058568001028463476,0.9731441464339341
2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.9731441464339341
2023-09-25,0.0,7.864294105737021e-05,0.0,0.0,-7.864294105737021e-05,0.0,0.9730676155161857
2023-09-26,-0.0006814175295618037,3.830999856361962e-05,0.0,1.0201007909540997e-06,-0.0007207476289163774,0.05517065829766476,0.9723662793395271
2023-09-27,-0.0008252894356275363,3.9294695256326645e-05,8.759058610475439e-07,9.802412098955326e-07,-0.000866440277954806,0.06445723473976829,0.9715237820301823
2023-09-28,-0.0009002073540744878,1.9754473472495715e-05,1.8935904291637601e-06,9.44010183963636e-07,-0.0009227994281601109,0.06949777902890374,0.970627260439681
2023-09-29,-0.0006174797113028132,8.965267068882506e-05,1.8269980228119263e-06,9.259869734565321e-07,-0.0007098853669879067,0.06764590755163334,0.9699382263506953
2023-09-30,-0.0007671043254286415,0.00010512937637532101,2.7025346784567064e-06,1.8028867565767578e-06,-0.000876739123238996,0.074932410518559,0.9690878435605286
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9690878435605286
2023-10-02,0.0,0.00010501597166065918,0.0,0.0,-0.00010501597166065918,0.0,0.9689860738590125
2023-10-03,-0.0010420378672627581,4.2801806823361045e-06,1.518277994770431e-06,8.586707717357961e-07,-0.0010486949967116004,0.07231875480819862,0.9679699030114733
2023-10-04,-0.00042794170105932945,4.123555942254392e-05,1.5061137163870418e-06,8.434842222172936e-07,-0.00047152685842047766,0.06977373158530026,0.9675134792040608
2023-10-05,-0.0003055720612908765,2.211285595478747e-05,6.336293981866835e-07,8.305834195190415e-07,-0.0003291491300633697,0.05790117313516082,0.9671950229840562
2023-10-06,-4.724915415438975e-05,1.758619148353591e-05,6.934424012366712e-07,8.569304130938713e-07,-6.638571845225619e-05,0.045260833299567815,0.9671308150475719
2023-10-07,2.9111603923942704e-05,4.684991504022134e-05,5.9969790393677e-07,0.0,-1.8338009020215404e-05,0.031233276693480888,0.9671130797939619
2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9671130797939619
2023-10-09,0.0,6.072881817698818e-05,0.0,0.0,-6.072881817698818e-05,0.0,0.9670543481595825
2023-10-10,-0.0005024246744964668,3.126452945252934e-05,1.5505021583270771e-06,0.0,-0.0005352397061073233,0.040485878784658785,0.9665367422744837
2023-10-11,-0.0003339933524261287,3.2623789809977174e-06,1.5175563340052176e-06,0.0,-0.0003387732877411316,0.056542903175261644,0.9662093054445808
2023-10-12,-0.00035939095275536225,1.8294635489836922e-05,1.4769846324315774e-06,0.0,-0.00037916257287763075,0.05470070835146853,0.9658429550383901
2023-10-13,-0.0006404941553206459,3.3637152974550346e-06,1.4968941922771559e-06,0.0,-0.000645354764810378,0.06614192328680811,0.9652196436852976
2023-10-14,0.00012365892145562826,9.77962362553443e-05,1.4911701294521904e-06,0.0,2.4371515070831765e-05,0.06519749083689619,0.9652431675503902
2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9652431675503902
2023-10-16,0.0,0.00010519557758102046,0.0,0.0,-0.00010519557758102046,0.0,0.9651416282378735
2023-10-17,-0.0007972591620975425,4.789441937719252e-05,1.5273680682565855e-06,1.0781934476355015e-06,-0.0008477591429906271,0.07302856904125787,0.964323420598254
2023-10-18,-0.0011993274044091037,3.92878731213548e-05,2.0265707107615348e-06,2.7860650096117847e-06,-0.0012434279132508316,0.09866603941994474,0.9631243539396807
2023-10-19,-0.0008842718166962675,5.4348348405828705e-05,1.9350592311450124e-06,2.69884213488136e-06,-0.0009432540664681226,0.08418690345234844,0.9622158829763126
2023-10-20,-0.0005526853245126972,5.72735074665788e-05,7.195797609863721e-07,2.672787352740816e-06,-0.0006133511990930032,0.06257662113121132,0.9616257067107027
2023-10-21,-0.00030206812715898165,8.171759331588491e-05,1.1055717010665698e-06,1.6758083137839634e-06,-0.0003865671004897171,0.05898296829137457,0.9612539738495032
2023-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9612539738495032
2023-10-23,0.0,8.249557571468118e-05,0.0,0.0,-8.249557571468118e-05,0.0,0.9611746746495224
2023-10-24,-0.0005657383902534758,2.843526751639728e-06,7.17779843482594e-07,8.2701904603213e-07,-0.0005701267158946302,0.05722007767218848,0.9606266832888635
2023-10-25,-0.0005653996524480511,2.3218701855002675e-05,7.242649817366866e-07,8.117833917477557e-07,-0.0005901544026765381,0.05539239005504769,0.960059765222392
2023-10-26,-0.0005674230850229832,1.682659516186388e-05,7.27232249904027e-07,8.068001710644304e-07,-0.0005857837126058155,0.05234818709402638,0.9594973778487965
2023-10-27,-0.0005214901171058298,6.086217806173945e-05,7.228523528397704e-07,8.077846585297119e-07,-0.0005838829321789387,0.04130394158735489,0.9589371437064002
2023-10-28,-0.00028981482932858335,4.9417469913119855e-05,1.1775003104411926e-06,1.1384431691170815e-06,-0.0003415482427212615,0.03600511518066662,0.9586096204100871
2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.9586096204100871
2023-10-30,0.0,6.564367898425258e-05,0.0,0.0,-6.564367898425258e-05,0.0,0.9585466937478938
2023-10-31,-0.001456025141025982,6.422128983467854e-05,4.4231226689535793e-07,3.469695112439461e-06,-0.0015241584382399954,0.05308899311840566,0.9570857167161709
2023-11-01,-0.001373633526564146,3.510617574867457e-05,6.033248187479475e-07,3.3576067232213464e-06,-0.0014127006338547899,0.09223527847251994,0.9557336411175126
2023-11-02,-0.0008398001391544252,3.476938401151317e-05,4.971598296510555e-07,2.2379020350716197e-06,-0.000877304585030661,0.07969872618216459,0.9548951716120921
